Game_Date,Release_Speed,Release_Point_X,Release_Point_Z,Horizontal_Movement,Vertical_Movement,Inning,Velocity_X,Velocity_Y,Velocity_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Perceived_Speed,Release_Spin_Rate,Release_Extension,Release_Point_Y,Plate_Appearance,Pitch_Per_PA,Pitch_Name,Pitch_Per_Game,Days_Between_Starts
2015-05-23,87.7,3.0699,4.9561,1.2964583333333333,0.8364,3.0,-8.465,-127.354,-5.97,16.632,29.101999999999997,-24.892,86.912,2024.0,6.207000000000001,54.2911,20.0,2.0,Changeup,40.0,4.0
2015-05-23,81.0,2.9752,4.9869,-1.3811083333333332,-0.1397,3.0,-2.325,-117.95100000000001,1.087,-12.575999999999999,23.866,-35.416,79.608,2382.0,5.513,54.9854,20.0,3.0,Slider,41.0,4.0
2015-05-23,89.6,2.7751,4.9892,1.206,1.3036666666666668,3.0,-13.067,-129.761,-6.577000000000001,16.391,26.78,-18.952,88.944,2087.0,6.196000000000001,54.3027,20.0,4.0,Changeup,42.0,4.0
2015-05-23,84.2,2.9287,4.7063,1.4342333333333332,0.5984666666666666,3.0,-6.5120000000000005,-122.365,-1.109,16.988,24.877,-27.901,83.87799999999999,2178.0,6.279,54.2195,20.0,5.0,Changeup,43.0,4.0
2015-05-23,92.2,2.9959,4.9072,0.8900916666666666,0.39206666666666656,3.0,-6.412999999999999,-134.135,-0.938,13.189,32.452,-29.691,91.96600000000001,2008.0,6.52,53.9788,21.0,1.0,Sinker,44.0,4.0
2015-05-23,84.4,2.8958,4.6829,1.1698166666666667,0.6357333333333332,3.0,-5.711,-122.723,-1.709,14.040999999999999,27.403000000000002,-27.525,83.473,2037.0,6.07,54.4289,21.0,2.0,Changeup,45.0,4.0
2015-05-23,93.6,2.6956,4.8732,1.4300583333333332,0.7862333333333331,3.0,-15.732999999999999,-135.319,-5.0569999999999995,20.425,34.219,-24.654,92.369,2104.0,6.268,54.2303,21.0,3.0,Sinker,46.0,4.0
2015-05-23,79.3,3.0982,4.9568,-1.1222583333333331,-0.2314333333333333,3.0,-4.704,-115.27,-0.284,-9.462,24.219,-36.088,77.697,2374.0,5.546,54.9523,22.0,1.0,Slider,47.0,4.0
2015-05-23,84.7,2.9703,4.6957,1.6763833333333331,0.7332,3.0,-9.009,-123.07600000000001,-1.6980000000000002,19.75,26.21,-26.445,84.027,2009.0,6.122999999999999,54.3755,22.0,2.0,Changeup,48.0,4.0
2015-05-23,84.4,3.1089,4.9765,1.608191666666667,0.8077333333333331,3.0,-8.488999999999999,-122.574,-3.16,18.636,28.631,-25.778000000000002,83.105,2053.0,5.962000000000001,54.536,22.0,3.0,Changeup,49.0,4.0
2015-05-23,77.6,2.9499,5.0431,-0.5502833333333332,0.3806,4.0,-5.428999999999999,-112.926,0.7340000000000001,-3.773,26.698,-30.524,76.06,2341.0,5.872999999999999,54.6255,28.0,1.0,Slider,50.0,4.0
2015-05-23,90.6,2.9484,4.8865,1.4843333333333333,1.2735666666666663,4.0,-12.530999999999999,-131.457,0.233,20.090999999999998,30.518,-19.132,89.38600000000001,2155.0,5.99,54.5085,28.0,2.0,Sinker,51.0,4.0
2015-05-23,93.9,2.9111,4.887,1.2950666666666668,1.3839333333333332,4.0,-11.137,-136.136,-3.9610000000000003,18.703,37.367,-17.008,92.74600000000001,2099.0,6.461,54.0379,28.0,3.0,Sinker,52.0,4.0
2015-05-23,93.9,2.8794,4.9191,1.3396,1.6534,4.0,-10.622,-136.184,-4.178,19.574,33.51,-13.3,93.303,2102.0,6.402,54.0965,29.0,1.0,Sinker,53.0,4.0
2015-05-23,91.5,3.1076,5.0316,1.2115666666666671,1.3280333333333332,4.0,-9.821,-132.84799999999998,-3.97,16.953,32.644,-18.265,90.698,1995.0,6.31,54.1889,29.0,2.0,Sinker,54.0,4.0
2015-05-23,94.9,2.8685,4.9799,1.193475,1.2563666666666664,4.0,-11.767999999999999,-137.711,-2.214,17.873,36.755,-18.252,94.09299999999999,2289.0,6.44,54.0581,29.0,3.0,Sinker,55.0,4.0
2015-05-23,79.5,2.635,5.0965,-1.0262333333333329,-0.1655,4.0,-2.8710000000000004,-115.743,1.016,-8.605,24.697,-35.504,78.22,1090.0,5.707999999999999,54.7907,29.0,4.0,Slider,56.0,4.0
2015-05-23,74.4,2.9903,4.9609,-1.0053583333333331,-0.3131333333333333,4.0,-2.9789999999999996,-108.31200000000001,1.705,-7.524,17.761,-36.376999999999995,74.149,2159.0,5.962999999999999,54.5353,30.0,1.0,Slider,57.0,4.0
2015-05-23,84.6,3.0971,4.7784,1.33125,0.6959333333333332,4.0,-5.792999999999999,-123.045,-0.035,16.000999999999998,25.679000000000002,-26.825,84.001,2140.0,6.096,54.4027,30.0,2.0,Changeup,58.0,4.0
2015-05-23,84.1,2.9772,4.7085,1.7125666666666668,0.7504,4.0,-10.395999999999999,-122.0,-3.321,19.734,26.463,-26.375999999999998,83.54899999999999,2155.0,6.367999999999999,54.1309,30.0,3.0,Changeup,59.0,4.0
2015-05-23,84.1,3.1024,4.832,1.3229,0.7274666666666665,4.0,-5.646,-122.30799999999999,0.009000000000000001,15.698,25.83,-26.564,83.499,1932.0,6.093,54.4055,30.0,4.0,Changeup,60.0,4.0
2015-05-23,94.3,2.8541,5.0795,1.3062,1.3395,4.0,-9.416,-136.93200000000002,-0.078,19.308,34.306999999999995,-17.214000000000002,93.325,2219.0,6.176,54.3224,30.0,5.0,Sinker,61.0,4.0
2015-05-23,83.4,2.9738,4.7503,1.722308333333333,0.8149,5.0,-10.834000000000001,-121.01100000000001,-1.054,19.343,27.99,-25.866,82.375,2229.0,6.228,54.2705,34.0,1.0,Changeup,62.0,4.0
2015-05-23,93.8,3.0260000000000002,4.7862,1.2797583333333329,1.1804,5.0,-11.556,-136.013,-2.613,18.749000000000002,33.135999999999996,-19.434,93.023,2273.0,6.386,54.1128,34.0,2.0,Sinker,63.0,4.0
2015-05-23,92.5,3.0557,4.9523,1.460675,1.1273666666666664,5.0,-6.627000000000001,-134.608,-1.641,20.772,31.893,-20.352999999999998,91.325,2187.0,5.808,54.6906,34.0,3.0,Sinker,64.0,4.0
2015-05-23,83.7,2.9101,4.8493,1.410575,0.8163333333333331,5.0,-7.669,-121.689,-1.26,16.367,27.073,-25.749000000000002,83.38799999999999,2030.0,6.502999999999999,53.9958,34.0,4.0,Changeup,65.0,4.0
2015-05-23,78.6,3.0652,5.0612,-0.88985,-0.08666666666666666,5.0,-6.492000000000001,-114.315,-0.687,-7.131,23.570999999999998,-34.718,77.32,2520.0,5.672999999999999,54.8259,35.0,1.0,Slider,66.0,4.0
2015-05-23,93.7,2.9565,4.9806,1.5622666666666667,0.7561333333333331,5.0,-7.237,-136.158,-4.7780000000000005,22.919,28.756,-24.794,93.37299999999999,2165.0,6.146,54.3527,35.0,2.0,Sinker,67.0,4.0
2015-05-23,93.4,2.9807,4.9644,1.176775,0.6758666666666666,5.0,-8.908999999999999,-135.724,-4.987,17.33,32.605,-25.971,92.552,2144.0,6.127000000000001,54.3713,35.0,3.0,Sinker,68.0,4.0
2015-05-23,95.7,2.8448,4.7749,1.2449666666666668,1.2922,5.0,-8.5,-139.033,-3.116,18.945,37.231,-17.494,95.16,2236.0,6.539,53.9594,36.0,1.0,Sinker,69.0,4.0
2015-05-23,96.3,2.8041,5.162999999999999,1.1559,1.3538333333333332,5.0,-12.425999999999998,-139.531,-5.582999999999999,17.669,40.157,-16.706,95.03399999999999,2255.0,6.437,54.0617,36.0,2.0,Sinker,70.0,4.0
2015-05-23,85.1,3.0087,4.746,1.5901,0.6558,5.0,-8.46,-123.64,-2.5540000000000003,18.832,28.275,-27.252,84.303,2022.0,6.257000000000001,54.2416,36.0,3.0,Changeup,71.0,4.0
2015-05-23,75.4,2.9299,5.0837,-1.495225,-0.3676,6.0,-1.021,-109.88,1.724,-11.737,23.421999999999997,-36.842,73.998,2339.0,5.595,54.9034,42.0,1.0,Slider,72.0,4.0
2015-05-23,83.4,2.8094,4.788,1.1698166666666667,0.4551333333333333,6.0,-11.97,-120.75200000000001,-2.544,13.364,30.253,-29.553,82.167,2075.0,6.369,54.1291,42.0,2.0,Changeup,73.0,4.0
2015-05-23,83.9,3.1196,4.907,1.9394083333333327,0.845,6.0,-10.272,-121.671,-0.8859999999999999,22.06,26.142,-25.428,83.162,2284.0,6.138,54.3609,42.0,3.0,Changeup,74.0,4.0
2015-05-23,78.2,2.9894,5.1042,-1.1500916666666663,-0.1755333333333333,6.0,-5.287999999999999,-113.773,0.42200000000000004,-9.283,27.526,-35.416,76.459,2356.0,5.675,54.8236,42.0,4.0,Slider,75.0,4.0
2015-05-23,95.3,2.7573,5.2256,1.385525,1.0270333333333332,6.0,-13.547,-138.084,-3.635,20.312,40.468,-21.340999999999998,93.79799999999999,2339.0,6.284,54.2141,42.0,5.0,Sinker,76.0,4.0
2015-05-23,95.6,2.9302,5.1391,1.4899,0.8077333333333331,6.0,-11.017999999999999,-138.789,-0.5760000000000001,22.201999999999998,37.491,-24.02,94.68700000000001,2379.0,6.279,54.218999999999994,42.0,6.0,Sinker,77.0,4.0
2015-05-23,91.7,3.0722,4.9651,1.702825,0.7948333333333331,6.0,-9.322000000000001,-133.32399999999998,-3.117,23.053,35.946999999999996,-24.834,90.70700000000001,2086.0,6.218999999999999,54.2793,43.0,1.0,Sinker,78.0,4.0
2015-05-23,83.9,2.8969,4.9058,1.64855,0.3462,6.0,-7.54,-121.85700000000001,1.672,18.729,29.570999999999998,-30.605,82.919,2251.0,6.252000000000001,54.2466,44.0,1.0,Changeup,79.0,4.0
2015-05-23,83.5,2.9357,4.9347,1.7376166666666668,0.5468666666666666,6.0,-7.064,-121.426,-1.224,19.652,28.055,-28.56,83.105,2128.0,6.41,54.0889,44.0,2.0,Changeup,80.0,4.0
2015-05-23,78.2,2.8082,5.0759,-1.2210666666666667,-0.18843333333333329,6.0,-4.854,-113.81,0.113,-10.231,21.991999999999997,-35.634,77.35,2388.0,5.775,54.7233,44.0,3.0,Slider,81.0,4.0
2015-05-23,95.8,2.8731,5.0256,1.56505,1.0657333333333332,6.0,-12.062999999999999,-138.839,-5.3420000000000005,23.482,34.646,-20.458,94.758,2390.0,6.176,54.3226,44.0,4.0,Sinker,82.0,4.0
2015-05-23,92.6,2.6929,4.9848,1.4133583333333333,1.1101666666666663,7.0,-11.109000000000002,-134.42700000000002,-2.26,19.807000000000002,35.629,-20.766,91.45,2262.0,6.285,54.2135,48.0,1.0,Sinker,83.0,4.0
2015-05-23,78.9,2.7533,5.1015,-1.1320000000000001,0.07673333333333332,7.0,-8.72,-114.68299999999999,-0.622,-9.411,24.936999999999998,-33.223,77.544,2520.0,5.699,54.799,48.0,2.0,Slider,84.0,4.0
2015-05-23,94.0,2.9678,4.9846,1.4286666666666668,1.2563666666666664,7.0,-11.505,-136.347,-2.681,20.908,32.25,-18.344,93.309,2345.0,6.21,54.2885,48.0,3.0,Sinker,85.0,4.0
2015-05-23,83.4,2.944,4.862,1.4300583333333332,0.9582333333333332,7.0,-5.506,-121.27799999999999,-1.344,16.467,26.84,-24.328000000000003,82.729,2062.0,6.21,54.2888,48.0,4.0,Changeup,86.0,4.0
2015-05-23,77.3,3.0745,5.0525,-0.9622166666666664,0.19713333333333327,7.0,-5.6579999999999995,-112.525,-0.057999999999999996,-7.577000000000001,22.587,-32.122,75.921,2383.0,5.531000000000001,54.9678,49.0,1.0,Slider,87.0,4.0
2015-05-23,83.7,2.9698,4.7178,1.6471583333333333,0.4752,7.0,-9.253,-121.454,-3.091,18.8,26.997,-29.274,82.925,2083.0,6.268,54.23,49.0,2.0,Changeup,88.0,4.0
2015-05-23,83.5,3.0358,4.7927,1.2714083333333333,0.8120333333333329,7.0,-9.369,-121.15799999999999,-2.641,14.554,29.833000000000002,-25.923000000000002,82.45200000000001,2024.0,6.357,54.1414,49.0,3.0,Changeup,89.0,4.0
2015-05-23,95.6,2.9517,4.9955,1.544175,1.0772,7.0,-8.991,-138.759,-5.534,23.299,32.918,-20.239,95.054,2326.0,6.284,54.2149,49.0,4.0,Sinker,90.0,4.0
2015-05-23,94.6,2.7585,5.1158,1.2366166666666667,1.276433333333333,7.0,-14.556,-136.817,-4.23,18.295,34.953,-18.114,93.49,2302.0,6.289,54.2097,49.0,5.0,Sinker,91.0,4.0
2015-05-23,82.7,2.9795,4.7498,1.8573,0.4250333333333333,7.0,-8.177999999999999,-120.12299999999999,0.659,20.401,28.031,-29.862,82.06299999999999,2171.0,6.425,54.0734,49.0,6.0,Changeup,92.0,4.0
2015-05-23,83.4,2.7971,4.9088,1.5970583333333332,0.6830333333333332,7.0,-9.318999999999999,-121.012,-1.584,17.965999999999998,28.785,-27.217,82.735,2036.0,6.4879999999999995,54.0105,50.0,1.0,Changeup,93.0,4.0
2015-05-23,95.0,2.9561,4.9804,1.5205166666666667,1.1331,7.0,-12.634,-137.687,-4.041,22.276999999999997,36.784,-19.881,93.931,2309.0,6.372000000000001,54.1269,50.0,2.0,Sinker,94.0,4.0
2015-05-23,93.9,3.0229,4.8909,1.352125,0.9439,7.0,-12.834000000000001,-136.135,-0.601,19.535,36.086999999999996,-22.573,92.814,2294.0,6.289,54.2099,50.0,3.0,Sinker,95.0,4.0
2015-05-23,83.8,2.9244,4.6564,1.3869166666666668,0.6328666666666666,7.0,-7.825,-121.745,-2.088,15.863,30.624000000000002,-27.701999999999998,82.875,2095.0,6.441,54.0578,50.0,4.0,Changeup,96.0,4.0
2015-05-23,88.8,2.7491,4.8691,1.5747916666666668,0.7719,8.0,-9.82,-128.981,-2.155,20.561,27.733,-25.398000000000003,88.48299999999999,2012.0,6.282,54.2169,55.0,1.0,Changeup,97.0,4.0
2015-05-23,90.3,2.9297,5.0249,1.442583333333333,0.6687,8.0,-9.616,-130.959,-6.892,19.302,31.989,-26.517,89.186,2054.0,6.221,54.2773,55.0,2.0,Sinker,98.0,4.0
2015-05-23,81.9,2.907,4.879,1.6123666666666667,0.7475333333333329,8.0,-8.228,-119.02,0.013000000000000001,17.701,25.871,-26.704,81.17699999999999,1919.0,6.195,54.3039,55.0,3.0,Changeup,99.0,4.0
2015-05-23,93.0,2.825,4.9646,1.491291666666667,0.5956,8.0,-8.493,-135.167,-3.4330000000000003,21.274,32.968,-27.064,92.275,2139.0,6.261,54.2376,56.0,1.0,Sinker,100.0,4.0
2015-05-23,83.5,2.9946,4.8892,1.6040166666666669,0.9926333333333331,8.0,-9.631,-121.199,-1.341,18.205,27.579,-24.023000000000003,82.54700000000001,2076.0,6.207000000000001,54.2918,56.0,2.0,Changeup,101.0,4.0
2015-05-23,94.0,2.8391,4.8703,1.4565,0.9496333333333332,8.0,-10.637,-136.422,-2.778,21.149,34.318000000000005,-22.39,92.97399999999999,2254.0,6.192,54.3061,56.0,3.0,Sinker,102.0,4.0
2015-05-23,82.9,2.9573,4.8293,1.377175,0.7991333333333331,8.0,-10.468,-120.23299999999999,-3.563,15.629000000000001,26.469,-26.065,82.214,2053.0,6.322,54.1765,57.0,1.0,Changeup,103.0,4.0
2015-05-23,83.7,2.8436,4.8235,1.502425,0.7188666666666667,8.0,-10.469000000000001,-121.458,-2.412,17.46,24.569000000000003,-26.718000000000004,83.16799999999999,2005.0,6.245,54.2537,57.0,2.0,Changeup,104.0,4.0
2015-05-23,75.1,3.0062,5.0631,-1.0415416666666664,0.04806666666666666,8.0,-1.306,-109.34299999999999,2.407,-7.8389999999999995,21.258000000000003,-33.366,74.05,2123.0,5.752000000000001,54.7469,57.0,3.0,Slider,105.0,4.0
2015-05-23,82.8,3.0548,4.7449,1.652725,0.6988,8.0,-7.289,-120.365,0.047,18.746,23.951999999999998,-27.015,82.17200000000001,1891.0,6.032,54.4668,57.0,4.0,Changeup,106.0,4.0
2015-05-23,84.2,3.0306,4.7316,1.8419916666666667,0.7389333333333331,8.0,-9.142000000000001,-122.22200000000001,-3.326,21.311,25.333000000000002,-26.438000000000002,83.669,2125.0,6.235,54.2637,57.0,5.0,Changeup,107.0,4.0
2015-05-23,94.4,2.8814,4.9034,1.4244916666666667,1.4011333333333331,8.0,-12.164000000000001,-136.8,-4.601,21.070999999999998,31.444000000000003,-16.287,94.086,2199.0,6.521,53.9773,57.0,6.0,Sinker,108.0,4.0
2015-05-23,95.8,2.78,5.0747,1.58175,1.3223,8.0,-7.999,-139.215,-5.252999999999999,23.733,36.092,-16.987000000000002,95.215,2331.0,6.456,54.0422,57.0,7.0,Sinker,109.0,4.0
2015-05-23,81.7,2.858,4.9389,1.460675,0.7389333333333331,8.0,-7.871,-118.661,1.3780000000000001,15.9,27.824,-26.863000000000003,80.538,1974.0,6.212999999999999,54.2854,57.0,8.0,Changeup,110.0,4.0
2015-05-23,84.3,2.8929,4.8102,1.445366666666667,0.7561333333333331,8.0,-12.003,-122.09899999999999,-2.892,16.998,25.149,-26.278000000000002,84.008,2042.0,6.452000000000001,54.0461,57.0,9.0,Changeup,111.0,4.0
2015-05-23,93.9,3.0617,4.966,1.6095833333333331,1.0241666666666664,8.0,-7.563,-136.39,-3.2769999999999997,23.426,31.39,-21.319000000000003,93.853,2102.0,6.523,53.9758,58.0,1.0,Sinker,112.0,4.0
2015-05-23,83.6,3.0094,4.897,1.7125666666666668,0.8378333333333331,8.0,-9.276,-121.439,-1.796,19.589000000000002,25.904,-25.518,83.09299999999999,2062.0,6.278,54.22,58.0,2.0,Changeup,113.0,4.0
2015-05-28,91.4,3.1348,5.1815,1.64855,0.6113666666666666,1.0,-11.685,-132.547,-4.4030000000000005,23.089000000000002,24.131999999999998,-26.919,91.77,2048.0,6.24,54.2609,4.0,1.0,Sinker,1.0,4.0
2015-05-28,78.1,3.2136,5.4876,-0.977525,-0.0365,1.0,-3.0639999999999996,-113.727,1.555,-7.98,20.778000000000002,-34.268,77.469,797.0,5.605,54.8967,4.0,2.0,Slider,2.0,4.0
2015-05-28,93.3,3.0997,5.3725,1.64855,1.1417,1.0,-14.208,-135.115,-3.285,23.965999999999998,25.506999999999998,-19.789,93.45100000000001,2298.0,6.176,54.3248,4.0,3.0,Sinker,3.0,4.0
2015-05-28,79.0,3.1964,5.5139,-1.0665916666666664,-0.1282333333333333,1.0,-4.96,-114.985,-0.355,-9.039,20.739,-35.18,78.53699999999999,2275.0,5.729,54.7722,4.0,4.0,Slider,4.0,4.0
2015-05-28,83.9,3.2784,5.4371,1.6624666666666668,0.5483,1.0,-7.191,-121.882,-1.354,19.564,21.826999999999998,-28.409000000000002,84.335,2014.0,6.247999999999999,54.2536,4.0,5.0,Changeup,5.0,4.0
2015-05-28,94.5,3.2247,5.2566,1.978375,0.9539333333333332,1.0,-14.332,-136.747,-3.322,28.941999999999997,27.684,-22.061,94.391,2333.0,6.2170000000000005,54.284,4.0,6.0,Sinker,6.0,4.0
2015-05-28,96.5,2.9854,5.4011,1.6499416666666669,1.0743333333333331,1.0,-11.505,-140.04,-2.657,25.485,30.541999999999998,-19.945999999999998,97.052,2329.0,6.511,53.9903,4.0,7.0,Sinker,7.0,4.0
2015-05-28,82.6,3.0948,5.2378,1.761275,0.6142333333333332,1.0,-9.62,-119.855,-0.888,20.006,20.518,-27.842,82.486,2099.0,5.957999999999999,54.5436,5.0,1.0,Changeup,8.0,4.0
2015-05-28,84.5,3.3663,5.4137,1.7125666666666668,0.38346666666666657,1.0,-8.578,-122.68700000000001,-3.0589999999999997,20.428,21.455,-30.125,84.59700000000001,2147.0,6.032,54.4696,5.0,2.0,Changeup,9.0,4.0
2015-05-28,83.1,2.9547,5.2174,1.6332416666666667,0.6328666666666666,1.0,-8.502,-120.65899999999999,-1.8230000000000002,18.87,21.197,-27.594,83.726,2049.0,6.471,54.03,5.0,3.0,Changeup,10.0,4.0
2015-05-28,76.5,3.0857,5.5687,-0.6588333333333332,-0.4564666666666666,1.0,-4.94,-111.29899999999999,1.755,-4.723,21.705,-37.797,75.665,2226.0,5.7170000000000005,54.7844,6.0,1.0,Slider,11.0,4.0
2015-05-28,94.0,3.0037,5.4838,1.887916666666667,1.0743333333333331,1.0,-13.187000000000001,-136.23,-0.9309999999999999,27.291999999999998,29.559,-20.616,93.75,2313.0,6.1610000000000005,54.3403,6.0,2.0,Sinker,12.0,4.0
2015-05-28,78.6,2.9761,5.7847,-0.626825,0.22006666666666666,1.0,-9.235,-114.102,-2.2319999999999998,-4.689,21.524,-31.921999999999997,78.086,2306.0,5.9110000000000005,54.5906,6.0,3.0,Slider,13.0,4.0
2015-05-28,81.8,3.1577,5.3705,1.8002416666666667,0.716,2.0,-10.831,-118.59700000000001,-0.804,19.899,21.143,-26.933000000000003,81.49600000000001,1953.0,5.992000000000001,54.5089,10.0,1.0,Changeup,14.0,4.0
2015-05-28,93.2,3.2489999999999997,5.5605,1.8252916666666668,0.7833666666666665,2.0,-13.244000000000002,-135.025,-5.482,26.32,25.388,-24.480999999999998,93.131,2328.0,6.035,54.466,10.0,2.0,Sinker,15.0,4.0
2015-05-28,83.6,3.4191,5.3038,1.602625,0.5970333333333332,2.0,-10.288,-121.18,-4.3580000000000005,18.803,20.239,-27.924,84.006,2099.0,6.303,54.198,10.0,3.0,Changeup,16.0,4.0
2015-05-28,82.6,3.2217,5.4049,1.5734,0.3992333333333333,2.0,-7.367999999999999,-120.104,-1.551,18.016,21.549,-30.052,82.89,1959.0,6.1579999999999995,54.3433,10.0,4.0,Changeup,17.0,4.0
2015-05-28,77.3,3.2197,5.5818,-0.7200666666666666,-0.2672666666666666,2.0,-5.446000000000001,-112.56700000000001,1.703,-5.402,21.822,-36.258,76.682,1222.0,5.7829999999999995,54.7184,11.0,1.0,Slider,18.0,4.0
2015-05-28,90.6,3.1674,5.4287,1.6596833333333332,1.2979333333333332,2.0,-11.812000000000001,-131.387,-5.364,22.791,24.171999999999997,-18.524,90.91,2320.0,6.2379999999999995,54.2634,11.0,2.0,Sinker,19.0,4.0
2015-05-28,95.2,3.1577,5.3318,1.7640583333333333,0.9754333333333332,2.0,-13.460999999999999,-137.907,-2.29,26.384,28.719,-21.607,94.897,2444.0,6.062,54.4388,11.0,3.0,Sinker,20.0,4.0
2015-05-28,82.0,3.3087,5.615,-0.1453083333333333,0.4680333333333332,2.0,-7.071000000000001,-119.17,0.606,-0.166,22.326,-29.4,81.02199999999999,1222.0,5.482,55.0195,11.0,4.0,Slider,21.0,4.0
2015-05-28,81.0,3.2052,5.3872,-1.0471083333333333,-0.4536,2.0,-5.371,-117.807,0.33399999999999996,-9.174,24.322,-38.455,79.896,2456.0,5.59,54.9108,11.0,5.0,Slider,22.0,4.0
2015-05-28,92.0,3.2173,5.5756,1.6137583333333332,0.6099333333333332,2.0,-10.720999999999998,-133.651,-3.073,22.842,26.585,-26.878,91.98200000000001,2243.0,6.013,54.4883,12.0,1.0,Sinker,23.0,4.0
2015-05-28,87.5,3.3573,5.6298,1.51495,1.1230666666666664,3.0,-7.2589999999999995,-127.209,-3.097,19.733,21.531,-21.351,88.506,2070.0,6.395,54.106,18.0,1.0,Changeup,24.0,4.0
2015-05-28,92.4,3.1843,5.5398,1.6207166666666668,1.3251666666666668,3.0,-11.905,-134.11700000000002,-1.663,23.052,27.355,-17.71,92.38600000000001,2322.0,6.11,54.3912,18.0,2.0,Sinker,25.0,4.0
2015-05-28,93.4,3.235,5.4494,1.5567,0.9711333333333332,3.0,-12.048,-135.494,-1.4340000000000002,22.75,26.872,-21.993000000000002,93.779,2199.0,6.294,54.2076,18.0,3.0,Sinker,26.0,4.0
2015-05-28,82.3,3.3457,5.5178,1.8266833333333328,0.6357333333333332,3.0,-10.15,-119.398,-2.076,20.541999999999998,20.453,-27.659000000000002,82.277,2055.0,6.032,54.4689,18.0,4.0,Changeup,27.0,4.0
2015-05-28,81.9,3.2249,5.3726,2.01595,0.5984666666666666,3.0,-9.65,-118.869,-0.804,22.241,21.051,-28.09,82.07799999999999,1920.0,6.26,54.2409,19.0,1.0,Changeup,28.0,4.0
2015-05-28,93.8,3.2602,5.5367,1.8684333333333327,0.3591,3.0,-9.579,-136.05700000000002,-5.099,27.031,28.697,-30.01,93.884,2207.0,6.29,54.2114,19.0,2.0,Sinker,29.0,4.0
2015-05-28,94.8,2.9829,5.4286,1.53165,1.0456666666666663,3.0,-12.722999999999999,-137.368,0.28800000000000003,23.156999999999996,26.149,-20.66,95.459,2300.0,6.428999999999999,54.0723,19.0,3.0,Sinker,30.0,4.0
2015-05-28,92.2,3.2323,5.6187,1.7181333333333333,0.3662666666666666,3.0,-8.163,-134.004,-4.795,24.519000000000002,24.783,-29.965999999999998,93.149,2108.0,6.403,54.0979,19.0,4.0,Sinker,31.0,4.0
2015-05-28,83.3,3.1992,5.2776,1.861475,0.7962666666666666,3.0,-9.125,-120.916,0.081,21.248,22.933000000000003,-25.921,82.93799999999999,2055.0,5.984,54.5168,19.0,5.0,Changeup,32.0,4.0
2015-05-28,95.4,3.0672,5.56,1.744575,0.8622,3.0,-13.095999999999998,-138.219,-5.348,26.221,28.92,-23.099,95.898,2321.0,6.51,53.9913,19.0,6.0,Sinker,33.0,4.0
2015-05-28,94.6,3.0074,5.3364,1.5734,0.6887666666666666,3.0,-14.084000000000001,-137.023,-2.347,23.517,27.18,-25.551,95.384,2225.0,6.606,53.8952,20.0,1.0,Sinker,34.0,4.0
2015-05-28,94.6,3.0278,5.3592,1.5288666666666668,0.9152333333333332,3.0,-13.459000000000001,-137.05200000000002,-2.367,23.037,25.666,-22.445999999999998,95.461,2354.0,6.527,53.974,20.0,2.0,Sinker,35.0,4.0
2015-05-28,92.7,3.2217,5.4039,1.34795,0.9181,3.0,-9.574,-134.804,-0.6,19.668,27.565,-22.823,92.94200000000001,2244.0,6.146,54.355,21.0,1.0,Sinker,36.0,4.0
2015-05-28,82.9,3.1992,5.2776,1.5219083333333332,0.6085,3.0,-10.191,-120.274,-2.036,17.486,22.11,-27.897,82.93799999999999,2055.0,5.984,54.5168,21.0,2.0,Changeup,37.0,4.0
2015-05-28,93.4,3.3043,5.2972,1.569225,0.7618666666666666,3.0,-11.52,-135.516,-2.826,22.86,27.726,-24.767,93.541,2162.0,6.242999999999999,54.2581,21.0,3.0,Sinker,38.0,4.0
2015-05-28,81.0,3.3283,5.3456,1.9839416666666667,0.3863333333333333,4.0,-12.177999999999999,-117.31700000000001,-1.171,21.267,21.273000000000003,-30.274,80.671,1965.0,6.0329999999999995,54.4682,25.0,1.0,Changeup,39.0,4.0
2015-05-28,91.9,3.1313,5.534,1.7598833333333332,0.7289,4.0,-10.864,-133.409,-3.911,24.693,26.206,-25.381,91.94,2037.0,6.091,54.4107,25.0,2.0,Sinker,40.0,4.0
2015-05-28,93.8,3.2058,5.3585,1.8670416666666667,0.8779666666666666,4.0,-14.532,-135.838,-0.7040000000000001,26.65,31.378,-23.320999999999998,93.809,2356.0,6.5089999999999995,53.9927,25.0,3.0,Sinker,41.0,4.0
2015-05-28,79.0,3.2234,5.702999999999999,-0.885675,-0.4077333333333333,4.0,-6.702000000000001,-114.949,0.111,-7.1979999999999995,23.326999999999998,-37.714,78.207,2416.0,5.813,54.6886,25.0,4.0,Slider,42.0,4.0
2015-05-28,84.5,3.1587,5.3169,1.4620666666666668,0.0968,4.0,-7.827999999999999,-122.749,-1.318,17.643,21.886,-33.205,84.506,1652.0,6.022,54.4788,26.0,1.0,Changeup,43.0,4.0
2015-05-28,82.5,3.1151,5.5304,1.786325,0.5784,4.0,-8.857000000000001,-119.766,-1.6,19.739,25.956,-28.319000000000003,81.867,2047.0,6.086,54.4152,26.0,2.0,Changeup,44.0,4.0
2015-05-28,82.8,3.1081,5.292999999999999,1.8753916666666668,0.6844666666666666,4.0,-9.808,-120.156,-0.755,20.897,25.065,-27.205,82.115,2128.0,6.047000000000001,54.4543,27.0,1.0,Changeup,45.0,4.0
