Game_Date,Release_Speed,Release_Point_X,Release_Point_Z,Horizontal_Movement,Vertical_Movement,Inning,Velocity_X,Velocity_Y,Velocity_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Perceived_Speed,Release_Spin_Rate,Release_Extension,Release_Point_Y,Plate_Appearance,Pitch_Per_PA,Pitch_Name,Pitch_Per_Game
2017-06-20,85.9,2.9656,5.2551,1.0695,-0.1613,6,-9.9291,-124.4962,-5.5063,12.9369,23.8332,-33.0045,85.43799999999999,2095.0,6.03,54.3987,51,1,Changeup,69
2017-06-20,86.5,3.1656,5.4135,1.2625,0.028999999999999998,6,-7.1513,-125.5211,-0.1261,14.5123,23.5149,-32.0712,85.81299999999999,2188.0,5.817,54.6698,51,2,Changeup,70
2017-06-20,90.0,2.9276,5.7846,0.8924,1.0664,6,-7.2473,-130.6151,-2.6906,11.5265,25.9669,-19.8131,89.309,2281.0,5.864,54.6224,51,3,4-Seam Fastball,71
2017-06-20,92.6,2.9368,5.6154,1.171,0.4797,6,-10.5633,-134.2202,-3.5576,16.2337,28.5823,-25.9181,91.93799999999999,2156.0,5.968999999999999,54.4385,52,1,Sinker,72
2017-06-20,90.5,3.0563,5.6049,0.7948,0.9576,6,-8.8542,-131.2491,-2.0603,10.9103,27.6922,-21.0815,89.56299999999999,2173.0,5.888,54.6124,52,2,4-Seam Fastball,73
2017-06-20,91.1,3.3153,5.5089999999999995,0.9837,0.7898,6,-7.8885,-132.1875,-0.083,13.1119,26.9054,-23.131999999999998,90.90899999999999,2317.0,6.186,54.2793,52,3,4-Seam Fastball,74
2017-06-20,80.1,2.9505,5.5247,-0.7545,-0.8448,6,-4.7834,-116.3985,-1.7018,-5.7865,21.046999999999997,-39.5685,78.851,2462.0,5.386,55.095,52,4,Slider,75
2017-06-20,93.5,2.9613,5.6409,0.7355,0.6243,7,-8.746,-135.7156,-4.4185,10.9701,28.2741,-23.6881,93.75299999999999,2257.0,6.436,54.0379,56,1,4-Seam Fastball,76
2017-06-20,82.0,2.9891,5.7555,-0.5435,-0.1156,7,-5.2602,-119.1707,-0.4668,-4.1046,21.3952,-33.4062,80.906,2451.0,5.479,55.0361,56,2,Slider,77
2017-06-20,90.9,2.8868,5.6009,0.8079,0.6586,7,-9.5901,-131.903,-4.6808,11.4479,26.6496,-23.6726,91.318,2258.0,6.487,53.9264,57,1,4-Seam Fastball,78
2017-06-20,92.4,2.8541,5.3519,0.884,0.7141,7,-10.4911,-133.8373,1.6205,12.6046,27.3805,-24.2877,91.28299999999999,2319.0,5.785,54.748000000000005,57,2,4-Seam Fastball,79
2017-06-20,96.2,2.9191,5.7642,0.813,0.9295,7,-9.2704,-139.5266,-2.8798,12.5407,30.6903,-19.7626,95.475,2455.0,5.979,54.5044,57,3,4-Seam Fastball,80
2017-06-20,91.6,2.6549,5.9385,0.8059999999999999,1.3568,7,-8.809,-132.9511,-2.492,11.357999999999999,27.2647,-15.7952,91.32700000000001,2310.0,6.235,54.3316,57,4,4-Seam Fastball,81
2017-06-20,87.7,2.9919,5.4794,1.0469,0.4763,7,-9.4623,-127.1987,-3.4109,13.1778,24.9038,-26.5674,87.459,1897.0,6.156000000000001,54.2912,58,1,Changeup,82
2017-06-20,79.6,2.8516,5.5866,-0.9728,-0.7285,7,-3.5724,-115.4975,0.3266,-7.6386,23.8952,-38.8033,77.922,2336.0,5.466,54.9942,58,2,Slider,83
2017-06-20,81.5,2.8621,5.672999999999999,-1.3105,-0.0847,7,-7.362,-118.1789,-6.0878,-10.499,23.4215,-31.9999,80.335,2385.0,5.667000000000001,54.7347,58,3,Slider,84
2017-06-20,93.1,2.9335,5.399,0.7146,0.6008,8,-8.4792,-135.0471,-1.5364,10.3866,28.0484,-24.8317,92.279,2372.0,5.855,54.637,63,1,4-Seam Fastball,85
2017-06-20,92.5,3.0393,5.5069,0.9639,0.9817,8,-7.7261,-134.2237,1.2862,13.007,27.3564,-21.0265,91.492,2370.0,5.6770000000000005,54.8004,63,2,4-Seam Fastball,86
2017-06-20,82.0,2.8688,5.7383,-0.4904,-0.113,8,-7.8665,-118.9385,-2.915,-2.9808,23.5628,-32.8986,80.85600000000001,2393.0,5.696000000000001,54.746,63,3,Slider,87
2017-06-20,82.6,2.8724,5.653,-0.5343,-0.4461,8,-6.8612,-119.8268,-3.7247,-3.6208,24.2541,-35.8635,81.402,2368.0,5.666,54.7539,63,4,Slider,88
2017-06-20,76.5,2.9908,5.6353,-0.8496,-0.0736,8,-1.5294,-110.9803,3.7065,-6.5292,19.2116,-33.6623,75.04899999999999,2287.0,5.325,55.18600000000001,64,1,Slider,89
2017-06-20,84.6,3.0795,5.3256,0.9165,0.3664,8,-9.7614,-122.6453,-2.5126,10.9003,22.5436,-28.2996,83.781,1839.0,5.749,54.706,64,2,Changeup,90
2017-06-20,83.8,3.103,5.3394,1.1661,0.4015,8,-7.4599,-121.7093,-0.4371,12.9277,22.4897,-28.3298,83.564,1928.0,6.125,54.3966,65,1,Changeup,91
2017-06-20,79.5,2.9422,5.6787,-1.0612,-0.6757,8,-4.4966,-115.3409,-0.0139,-8.2161,23.1542,-38.2606,77.805,2355.0,5.414,55.0717,65,2,Slider,92
2017-06-20,90.4,2.9543,5.6852,0.924,0.9933,9,-8.7607,-131.0122,-6.0789,12.3052,26.7334,-19.8541,89.678,2307.0,5.943,54.5143,70,1,4-Seam Fastball,93
2017-06-20,90.9,2.7421,5.5449,0.9189,0.6741,9,-8.7796,-131.9444,-0.4114,12.4054,25.7428,-24.459,90.573,2268.0,6.065,54.4612,70,2,4-Seam Fastball,94
2017-06-20,95.4,2.775,5.7161,0.9164,0.9896,9,-11.2738,-138.1319,-5.2254,13.9551,28.476,-18.7543,94.77799999999999,2471.0,5.945,54.4735,70,3,4-Seam Fastball,95
2017-06-20,82.3,2.9624,5.5693,-1.1566,-0.1214,9,-7.9814,-119.3943,-2.4788,-9.3157,22.3898,-33.0887,81.374,2615.0,5.636,54.7376,70,4,Slider,96
2017-06-20,82.4,2.9619999999999997,5.7638,-1.0879,-0.0584,9,-3.5642,-119.7268,-1.5419999999999998,-9.481,22.653000000000002,-32.6834,81.12,2549.0,5.443,55.0499,70,5,Slider,97
2017-06-20,92.0,3.1573,5.5525,1.3149,0.8002,9,-5.7677,-133.6994,-2.9049,16.9721,27.8594,-22.1816,92.145,2069.0,6.279,54.1415,71,1,4-Seam Fastball,98
2017-06-20,90.9,3.1527,5.3652,1.2285,0.4961,9,-7.212999999999999,-132.0141,-3.5824,15.5912,25.7159,-25.9695,90.177,2191.0,5.81,54.7377,71,2,Sinker,99
2017-06-20,92.8,2.9391,5.5442,0.8094,0.7858,9,-7.0475,-134.7479,-2.9358,11.2643,27.4651,-22.2456,92.553,2276.0,6.124,54.3845,71,3,4-Seam Fastball,100
2017-06-20,95.2,3.1158,5.449,1.0893,0.736,9,-8.9944,-137.984,-6.1868,15.6637,29.0739,-21.7909,94.51,2366.0,5.931,54.5233,71,4,4-Seam Fastball,101
2017-06-20,90.2,2.9401,5.5399,1.0947,0.6119,9,-7.3497,-130.8799,-1.6643,13.8421,26.1624,-25.1566,89.259,2160.0,5.757000000000001,54.7561,71,5,Sinker,102
2017-06-20,89.0,2.9329,5.6553,0.846,0.6972,9,-12.2084,-128.8165,-7.7182,11.5884,22.8856,-23.2371,88.74,2203.0,6.0489999999999995,54.4032,71,6,4-Seam Fastball,103
2017-06-20,86.9,2.9395,5.3349,0.6079,0.4658,9,-9.2808,-126.1326,-2.9129,8.2101,23.3488,-26.8638,86.973,1900.0,6.175,54.2344,72,1,Changeup,104
2017-06-20,93.4,2.8792,5.5485,0.8688,0.83,9,-8.3598,-135.6319,-0.9309,12.4873,28.3876,-21.9282,93.48100000000001,2319.0,6.297999999999999,54.1555,72,2,4-Seam Fastball,105
2017-06-20,92.5,2.7839,5.632000000000001,0.8863,0.9326,9,-8.7873,-134.0801,-4.8625,12.429,28.3538,-20.2514,91.855,2273.0,5.978,54.443999999999996,72,3,4-Seam Fastball,106
2017-06-20,95.1,2.9358,5.4854,0.8177,0.499,9,-8.3019,-138.0733,-1.8814,12.2411,29.6228,-25.5981,95.01700000000001,2316.0,6.275,54.2219,72,4,4-Seam Fastball,107
2017-06-20,81.1,2.7808,5.6691,-1.1421,-0.2201,9,-5.9679,-117.6807,-4.2563,-9.1296,22.2118,-33.6115,79.639,2488.0,5.348,55.0853,72,5,Slider,108
2017-06-20,82.4,2.8129,5.7269,-0.9261,-0.6392,9,-4.2195,-119.6773,-0.5602,-7.7812,23.7913,-38.2786,81.048,2425.0,5.489,54.965,72,6,Slider,109
2017-06-20,81.6,2.8389,5.7298,-1.1772,-0.4656,9,-4.6169,-118.5574,-1.8146,-9.945,23.3718,-36.3612,80.619,2409.0,5.769,54.7293,73,1,Slider,110
2017-06-26,94.2,3.3461,5.4216,0.9618,1.4152,1,-11.5699,-136.4104,-1.8705,14.055,27.1414,-14.7408,92.83200000000001,2142.0,5.527,54.9734,1,1,4-Seam Fastball,1
2017-06-26,94.5,2.9989999999999997,5.7253,1.1077,1.0958,1,-9.0295,-136.9141,-6.4665,15.7522,29.6694,-17.3525,93.726,2246.0,6.027,54.4728,1,2,4-Seam Fastball,2
2017-06-26,81.6,3.197,5.5627,-1.1138,-0.2619,1,-2.8175,-118.3871,-1.8616,-9.3757,23.9598,-34.4389,79.274,2323.0,4.966,55.5344,1,3,Slider,3
2017-06-26,76.6,3.2063,5.571000000000001,-0.5212,-0.2791,1,-5.1689,-111.194,-0.4546,-3.2223,19.3164,-34.5823,74.615,2071.0,4.882,55.6176,1,4,Slider,4
2017-06-26,95.2,3.1789,5.7572,1.2575,1.1305,1,-11.4782,-137.8239,-3.5927,18.090999999999998,29.3767,-17.5877,93.652,2386.0,5.565,54.9348,1,5,4-Seam Fastball,5
2017-06-26,91.7,3.2612,5.5135,1.3068,1.0732,1,-7.5454,-132.9491,-0.9262,16.6229,26.9217,-19.835,90.241,2268.0,5.47,55.0303,2,1,4-Seam Fastball,6
2017-06-26,91.6,3.2316,5.4173,1.2687,1.1161,1,-11.6719,-132.5096,-2.4229,16.9929,26.789,-19.0489,90.184,2211.0,5.625,54.8754,2,2,4-Seam Fastball,7
2017-06-26,87.3,3.241,5.3142,1.5165,0.5078,1,-11.8067,-126.2865,-5.5327,18.0967,22.6875,-26.0516,86.212,1787.0,5.655,54.8446,3,1,Changeup,8
2017-06-26,86.4,3.2611,5.2455,1.5809,0.6923,1,-11.3297,-125.1011,-5.1629,18.5517,23.3182,-24.2313,85.655,1846.0,5.9110000000000005,54.5886,3,2,Changeup,9
2017-06-26,92.2,3.0388,5.5395,1.3725,1.1282,1,-12.499,-133.298,-3.4137,18.7576,27.8411,-18.4182,91.09200000000001,2315.0,5.9079999999999995,54.5924,3,3,4-Seam Fastball,10
2017-06-26,95.8,3.3284,5.2895,1.2343,0.5154,1,-9.6088,-138.9648,0.0239,17.8181,28.9822,-25.7975,95.071,2356.0,5.879,54.6208,3,4,Sinker,11
2017-06-26,94.3,3.0637,5.7982,1.3805,0.9904,1,-10.9682,-136.5471,-2.0402,19.3532,29.1309,-19.7652,93.23,2334.0,5.854,54.6462,3,5,4-Seam Fastball,12
2017-06-26,88.6,3.3785,5.365,1.6557,0.3543,1,-10.4792,-128.4717,-3.1175,20.0426,22.6757,-27.9371,88.06700000000001,1961.0,5.819,54.6805,3,6,Changeup,13
2017-06-26,81.9,3.1384,5.5167,-0.9372,-0.1673,1,-6.0754,-118.7551,-2.5946,-7.3366,23.0542,-33.4674,79.999,2297.0,5.2010000000000005,55.299,3,7,Slider,14
2017-06-26,89.6,3.1175,5.5115,1.2431,0.9828,2,-12.3199,-129.6406,-1.7688,16.2215,25.4281,-21.1418,88.50299999999999,2301.0,5.777,54.7231,11,1,Changeup,15
2017-06-26,95.2,3.2093,5.2999,1.6577,0.2267,2,-11.9559,-137.9578,-4.7441,23.7243,28.5904,-28.4865,95.12,2349.0,6.314,54.1859,11,2,Sinker,16
2017-06-26,90.7,3.1842,5.4576,1.3756,0.8563,2,-11.2087,-131.3001,-1.8844,17.8805,25.683000000000003,-22.2651,89.694,2353.0,5.782,54.7185,11,3,4-Seam Fastball,17
2017-06-26,80.5,3.2818,5.4669,-1.205,0.1401,2,-5.6215,-116.7266,-0.4257,-9.4416,22.2447,-31.1571,78.376,2573.0,5.013999999999999,55.4863,11,4,Slider,18
2017-06-26,77.7,3.2552,5.3979,-1.0198,-0.1565,2,-6.3688,-112.5645,0.3473,-7.057,21.4761,-33.8032,75.564,2388.0,5.088,55.4124,12,1,Slider,19
2017-06-26,92.4,3.281,5.3117,1.3308,1.0441,2,-11.9546,-133.624,-0.7944,18.0578,28.5272,-20.0937,90.619,2258.0,5.523,54.9769,12,2,4-Seam Fastball,20
2017-06-26,91.9,3.4179,5.1746,1.5555,0.6186,2,-8.5092,-133.0868,2.8373,19.8525,28.0086,-25.8347,90.475,2331.0,5.638,54.8624,12,3,Sinker,21
2017-06-26,95.7,3.2939,5.2794,1.3848,0.9292,2,-9.5324,-138.6787,-2.931,19.499000000000002,30.6424,-20.1086,94.087,2397.0,5.542000000000001,54.9575,12,4,4-Seam Fastball,22
2017-06-26,80.0,3.218,5.4434,-0.8144,-0.0579,2,-1.5269,-116.2176,-1.6677,-6.8067,21.0577,-32.6459,78.275,2393.0,5.084,55.4156,12,5,Slider,23
2017-06-26,94.0,3.2102,5.4713,1.2489,0.9879,2,-9.967,-136.201,-2.5909,17.3091,28.4384,-19.8245,92.726,2318.0,5.653,54.8475,12,6,4-Seam Fastball,24
2017-06-26,85.8,3.2349,5.2032,1.4672,0.7087,2,-8.4725,-124.3091,-2.3968,16.5329,24.3879,-24.7658,84.53,1758.0,5.65,54.8498,13,1,Changeup,25
2017-06-26,92.6,3.2067,5.4592,1.2117,1.3695,2,-11.2099,-134.0125,-2.5046,16.7061,28.5989,-15.7036,91.26100000000001,2339.0,5.75,54.7498,13,2,4-Seam Fastball,26
2017-06-26,96.1,3.1355,5.4879,1.0622,1.1036,2,-11.366,-139.2371,-4.2643,16.0126,29.2035,-17.3453,95.13600000000001,2447.0,5.817,54.6829,13,3,4-Seam Fastball,27
2017-06-26,85.7,3.2704,5.2767,1.4983,0.5243,2,-8.6517,-124.1484,-3.3487,16.8881,24.8054,-26.4463,84.454,1673.0,5.7139999999999995,54.7858,14,1,Changeup,28
2017-06-26,77.8,3.1389,5.3795,-1.2873,-0.3761,2,-5.9883,-112.8215,0.9237,-9.3491,20.6549,-35.687,75.57600000000001,2300.0,4.868,55.6316,14,2,Slider,29
2017-06-26,87.2,3.3202,5.1047,1.6361,0.4377,2,-9.4476,-126.3745,-3.986,19.0916,25.2798,-27.0144,86.101,1701.0,5.763999999999999,54.736000000000004,14,3,Changeup,30
2017-06-26,89.1,3.295,5.2386,1.4518,0.4133,3,-9.9815,-129.1112,-2.3858,18.1516,27.4548,-27.3398,88.238,1985.0,6.026,54.4739,19,1,Changeup,31
2017-06-26,78.6,3.103,5.5552,-0.9705,-0.0892,3,-1.9829,-114.1414,-0.1305,-7.7524,20.0453,-33.1713,76.675,2377.0,4.909,55.591,19,2,Slider,32
2017-06-26,80.4,3.0158,5.625,-0.7351,-0.0548,3,-4.2228,-116.7403,0.2372,-5.7461,19.9246,-32.9527,78.741,2401.0,5.035,55.4649,19,3,Slider,33
2017-06-26,92.3,3.1889,5.3055,1.4575,0.4049,3,-7.4193,-134.0899,-0.8519,18.8968,26.8296,-27.3853,91.80799999999999,2125.0,5.914,54.5865,20,1,Sinker,34
2017-06-26,81.8,3.0089,5.5439,-0.8893,-0.3738,3,-6.5793,-118.4981,-4.0197,-6.6881,23.8831,-35.0228,79.652,2504.0,5.172000000000001,55.3283,20,2,Slider,35
2017-06-26,80.2,3.0361,5.5124,-1.0,-0.1433,3,-7.4479,-116.3838,-2.1997,-7.4678,20.1358,-33.3049,78.555,2435.0,5.1080000000000005,55.3918,20,3,Slider,36
2017-06-26,94.7,3.1645,5.4044,1.3898,0.43,3,-9.277999999999999,-137.3901,-3.3699,19.3314,27.4505,-26.3051,94.205,2123.0,5.942,54.5581,21,1,Sinker,37
2017-06-26,91.1,3.2935,5.282,1.4879,0.6851,3,-11.805,-131.9382,-3.8721,19.6131,26.1749,-23.669,90.50299999999999,1964.0,6.031000000000001,54.4689,22,1,Sinker,38
2017-06-26,94.3,3.2388,5.3116,1.0785,0.8054,3,-9.9416,-136.8359,-0.0894,15.5355,27.1775,-22.2315,94.213,2186.0,6.164,54.3363,22,2,4-Seam Fastball,39
2017-06-26,92.2,3.1155,5.4693,1.2167,0.8922,3,-10.0798,-133.7128,-1.4317,16.4109,26.0276,-21.5165,91.54,2132.0,5.855,54.6451,22,3,4-Seam Fastball,40
2017-06-26,82.0,3.0436,5.5416,-1.0338,-0.0801,3,-4.9177,-119.0878,-2.955,-8.6214,20.2067,-32.6579,80.29,2486.0,4.96,55.54,22,4,Slider,41
2017-06-26,79.0,3.1246,5.6653,-0.7709999999999999,-0.4259,4,-5.6697,-114.5968,-0.9608,-5.4664,20.9237,-35.868,77.061,2344.0,5.045,55.4554,26,1,Slider,42
2017-06-26,91.8,3.0527,5.702999999999999,1.166,1.2073,4,-11.7615,-132.934,-3.3163,15.8114,25.7189,-17.7485,90.484,2183.0,5.535,54.9654,26,2,4-Seam Fastball,43
2017-06-26,92.2,3.1181,5.5155,1.123,1.147,4,-8.7825,-133.7317,-0.1555,15.1019,26.910999999999998,-18.7444,91.52799999999999,2242.0,5.906000000000001,54.5936,26,3,4-Seam Fastball,44
2017-06-26,93.3,3.028,5.5639,1.0957,0.9111,4,-11.1059,-135.1465,-4.3722,15.562999999999999,26.6038,-20.3974,92.82700000000001,2170.0,6.04,54.4605,26,4,4-Seam Fastball,45
2017-06-26,81.2,3.0975,5.5363,-0.831,-0.0434,4,-2.8557,-117.9129,-2.1422,-6.8631,22.4043,-32.4369,79.215,2297.0,5.013999999999999,55.4856,26,5,Slider,46
2017-06-26,80.0,3.1541,5.5265,-0.4677,-0.349,4,-0.4192,-116.2149,-0.6236,-3.9813,21.17,-35.3631,78.17,2130.0,5.022,55.478,27,1,Slider,47
2017-06-26,92.7,2.9811,5.6634,0.7155,1.1447,4,-14.0925,-133.9578,-2.0273,11.3692,27.5193,-18.4321,91.39299999999999,2200.0,5.769,54.7312,27,2,4-Seam Fastball,48
2017-06-26,88.2,3.2414,5.2324,1.4833,0.5035,4,-12.2697,-127.6086,-4.9617,18.4545,25.3258,-25.9787,87.28,1885.0,5.943,54.5573,27,3,Changeup,49
2017-06-26,95.3,3.0942,5.4929,1.1584,0.8099,4,-12.1346,-137.9237,-2.9245,17.2326,29.5906,-21.5439,94.383,2238.0,5.968999999999999,54.5307,27,4,4-Seam Fastball,50
2017-06-26,85.7,3.2797,5.1771,1.5392,0.4041,4,-10.0879,-124.167,-4.5988,17.6817,24.2724,-27.381999999999998,84.844,1825.0,5.914,54.5859,28,1,Changeup,51
2017-06-26,88.8,3.3412,5.1365,1.8527,0.4296,4,-13.0608,-128.2145,-6.0639,22.7751,26.864,-26.5022,87.322,2223.0,5.816,54.6841,28,2,Changeup,52
2017-06-26,94.7,3.1123,5.449,1.5543,0.3895,4,-9.3634,-137.3722,-3.8377,21.4344,28.2115,-26.7142,94.11399999999999,2066.0,5.9510000000000005,54.5485,28,3,Sinker,53
2017-06-26,77.8,2.9826,5.5539,-0.6488,-0.2072,4,-4.7438,-112.7694,1.5926,-4.4532,20.3786,-34.4336,75.925,2129.0,5.125,55.3752,28,4,Slider,54
2017-06-26,95.7,2.8929,5.8026,1.2287,1.0546,4,-9.4799,-138.817,-4.9139,17.825,29.8322,-17.7867,95.213,2298.0,6.087000000000001,54.4133,28,5,4-Seam Fastball,55
2017-06-26,82.7,3.1844,5.5884,-0.8359,-0.4536,4,-6.0607,-119.9153,-4.6626,-6.5917,24.235,-35.7406,81.164,2391.0,5.54,54.9605,28,6,Slider,56
2017-06-26,94.5,3.2273,5.2968,1.0876,1.1853,4,-11.1863,-136.895,-2.0625,15.8483,28.3925,-17.2255,93.677,2348.0,5.912999999999999,54.5874,28,7,4-Seam Fastball,57
2017-06-26,83.9,3.2993,5.2757,1.4316,0.0756,4,-7.1927,-121.7771,0.7227,15.5358,22.9884,-31.7783,83.595,1758.0,6.1370000000000005,54.3634,28,8,Changeup,58
2017-06-26,92.7,3.2536,5.5001,1.2005,1.1493,4,-11.8668,-134.3213,-4.2993,16.6919,25.3544,-17.7331,92.179,2277.0,5.921,54.5788,29,1,4-Seam Fastball,59
2017-06-26,92.3,3.0814,5.3961,1.3373,0.9363,4,-12.787,-133.618,-3.1166,18.4742,25.7358,-20.566,91.932,2310.0,6.112,54.3881,29,2,4-Seam Fastball,60
2017-06-26,80.8,2.9357,5.5265,-1.1753,-0.7267,4,-6.6451,-117.2433,-2.1725,-9.1444,22.2357,-38.4712,78.96300000000001,2385.0,5.167999999999999,55.3323,29,3,Slider,61
2017-06-26,82.4,3.138,5.5741,-0.9668,0.0048,4,-3.5087,-119.5948,-3.3044,-8.2834,21.6478,-31.7943,80.62100000000001,2284.0,5.072,55.4276,29,4,Slider,62
2017-06-26,79.1,3.1946,5.4409,-0.8316,-0.3582,4,-7.026,-114.7942,-2.1653,-5.8206,20.7887,-35.1021,77.521,2247.0,5.261,55.2386,29,5,Slider,63
2017-06-26,92.8,3.3494,5.0981,1.6892,0.4309,5,-11.7508,-134.372,-5.1249,22.6221,27.0441,-26.1961,91.98100000000001,2250.0,5.9079999999999995,54.5918,33,1,Sinker,64
2017-06-26,87.9,3.3659,5.1789,1.3707,0.6331,5,-10.4025,-127.4135,-1.4398,16.7121,24.2664,-25.3207,87.069,1958.0,5.81,54.6901,33,2,Changeup,65
2017-06-26,82.1,3.1853,5.5544,-0.9308,-0.0959,5,-4.7306,-119.2496,-1.0807,-7.7038,20.7051,-33.1232,80.33800000000001,2511.0,4.96,55.5404,33,3,Slider,66
2017-06-26,81.4,3.1117,5.4235,-1.1469,-0.036000000000000004,5,-5.2051,-118.2523,-2.7388,-9.5227,21.0853,-32.2613,80.145,2623.0,5.367999999999999,55.1321,33,4,Slider,67
2017-06-26,88.4,3.1958,5.236000000000001,1.5477,0.4593,5,-12.6081,-127.9103,-2.7405,19.2061,23.6388,-26.8701,87.721,2067.0,5.939,54.5608,34,1,Changeup,68
2017-06-26,91.8,3.5069,5.1518,1.3905,0.701,5,-5.0813,-133.3993,-0.3622,17.2282,25.9766,-24.1506,90.75299999999999,2259.0,5.511,54.9894,34,2,Sinker,69
2017-06-26,90.9,3.3092,5.2408,1.6505,0.5872,5,-10.0746,-131.8373,-4.6969,21.1301,25.6819,-24.6501,90.53,2077.0,6.055,54.445,34,3,Sinker,70
2017-06-26,76.6,3.1632,5.5023,-1.0375,-0.48,5,-3.4874,-111.0909,2.0326,-7.5941,19.9821,-36.6244,74.70100000000001,2335.0,5.078,55.4216,35,1,Slider,71
2017-06-26,95.8,3.1694,5.4075,1.1867,1.2023,5,-12.6328,-138.6233,-3.7261,17.7829,29.7292,-16.3336,94.65100000000001,2451.0,5.832999999999999,54.667,35,2,4-Seam Fastball,72
2017-06-26,93.4,2.9534,5.6192,1.0734,1.0733,5,-8.722000000000001,-135.526,0.2792,14.8937,27.912,-19.357,92.78,2234.0,5.941,54.5592,35,3,4-Seam Fastball,73
2017-06-26,76.0,3.0965,5.5254,-0.9058,-0.7049,6,-6.417000000000001,-110.0944,0.982,-5.8376,20.6458,-38.1291,73.972,2187.0,5.152,55.3478,39,1,Slider,74
2017-06-26,85.8,3.1424,5.2354,1.4355,0.0417,6,-9.3678,-124.3945,-2.3135,16.5236,22.8112,-31.5327,85.31299999999999,1832.0,5.981,54.5189,39,2,Changeup,75
2017-06-26,91.2,3.0202,5.4894,1.1486,1.0399,6,-9.0924,-132.2879,-1.7247,15.0584,24.9262,-19.9812,90.546,2147.0,5.801,54.6994,39,3,4-Seam Fastball,76
2017-06-26,92.0,3.2636,5.3354,1.1872,0.9805,6,-7.5021,-133.4323,2.1265,15.4708,26.9853,-21.3105,91.046,2178.0,5.752000000000001,54.7481,39,4,4-Seam Fastball,77
2017-06-26,92.8,3.1116,5.5343,1.2421,1.0276,6,-10.720999999999998,-134.4933,-3.7499,16.9207,25.9382,-19.3827,91.852,2238.0,5.693,54.8073,39,5,4-Seam Fastball,78
2017-06-26,80.1,3.1033,5.3698,-1.5277,-0.1457,6,-2.3719,-116.2479,1.4852,-12.8804,22.3964,-34.0071,78.415,2577.0,5.309,55.191,39,6,Slider,79
2017-06-26,96.3,3.2237,5.3429,1.1372,0.9672,6,-6.602,-139.8484,-1.0959,16.2052,29.8774,-19.5776,95.805,2321.0,5.99,54.5096,39,7,4-Seam Fastball,80
2017-06-26,86.2,3.0604,5.2342,1.5754,0.0751,6,-10.0075,-125.008,-1.3498,18.2395,22.6844,-31.3571,85.774,1863.0,5.977,54.5227,40,1,Changeup,81
2017-06-26,80.3,3.1157,5.3719,-1.0312,-0.2267,6,-5.3202,-116.4585,-2.5078,-7.968,22.2218,-33.9525,78.321,2269.0,5.113,55.3874,40,2,Slider,82
2017-06-26,78.2,3.1487,5.5222,-0.9421,-0.3084,6,-6.0004,-113.3374,-5.5173,-6.6636,20.8741,-33.983000000000004,76.203,2282.0,5.082,55.4183,40,3,Slider,83
2017-06-26,79.2,2.9904,5.4503,-1.0421,-0.4202,6,-4.7005,-115.0139,-1.2958,-8.0694,21.1991,-35.8034,77.726,2281.0,5.337999999999999,55.162,40,4,Slider,84
2017-06-26,95.6,3.1588,5.4351,0.9163,1.1773,6,-9.5017,-138.6625,-1.5716,13.6623,29.3532,-17.1008,94.7,2316.0,5.819,54.6807,40,5,4-Seam Fastball,85
2017-06-26,93.0,3.1417,5.4871,1.0687,1.1865,6,-8.5145,-134.9081,-3.0242,14.5639,27.1353,-17.5245,92.09899999999999,2158.0,5.747000000000001,54.7533,41,1,4-Seam Fastball,86
2017-06-26,92.7,3.0214,5.4017,1.2941,1.0005,6,-10.6167,-134.3462,-2.281,17.7639,27.8429,-19.8877,92.115,2154.0,6.061,54.4394,41,2,4-Seam Fastball,87
2017-06-26,81.9,3.089,5.454,-1.0002,-0.6132,6,-7.439,-118.7275,-0.9642,-7.5994,24.166999999999998,-37.845,80.10300000000001,2472.0,5.401,55.0988,42,1,Slider,88
2017-06-26,95.3,3.2103,5.1792,1.4325,0.9354,6,-9.6888,-138.07399999999998,1.5648,20.2277,30.17,-20.9192,94.431,2326.0,5.973,54.527,42,2,4-Seam Fastball,89
2017-06-26,79.7,3.0428,5.3949,-0.294,-0.2694,6,-6.315,-115.6822,-3.4166,-1.3778,21.6475,-34.1411,78.328,2322.0,5.465,55.0349,42,3,Slider,90
2017-06-26,82.8,2.9681,5.5295,-1.0126,-0.4698,6,-6.9107,-120.1222,-2.2829,-8.0913,23.7729,-36.3817,81.119,2428.0,5.359,55.1408,42,4,Slider,91
2017-06-26,93.8,3.1186,5.421,0.9396,1.1231,6,-11.2422,-135.8029,-1.0372,13.9999,29.265,-18.3321,93.23700000000001,2238.0,6.192,54.3078,42,5,4-Seam Fastball,92
2017-06-26,87.5,3.0542,5.2196,1.5198,0.4099,6,-11.8215,-126.7686,-3.1981,18.8039,24.0737,-27.2922,87.715,1987.0,6.502999999999999,53.9971,42,6,Changeup,93
2017-06-26,97.3,3.0362,5.4256,0.9899,1.0815,6,-9.8988,-141.077,-2.418,15.2766,30.4132,-17.5108,96.789,2342.0,6.072,54.4277,42,7,4-Seam Fastball,94
2017-06-26,76.1,3.0961,5.4776,-1.4569,-0.3216,7,-4.2466,-110.277,0.3416,-10.4519,20.8233,-35.0308,73.72399999999999,2469.0,4.879,55.621,48,1,Slider,95
